scenario_id,junction_id,simulation_time_s,queue_length_m,vehicle_count,avg_speed_kmh,queue_minus_5,queue_minus_10,queue_minus_15,queue_minus_20,queue_slope,target_queue_60s,predicted,naive_pred
TEST_extreme_55400,cluster_2061304035_245647208,126.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.363607,0.0
TEST_extreme_55400,cluster_2061304035_245647208,131.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.363607,0.0
TEST_extreme_55400,cluster_2061304035_245647208,136.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.363607,0.0
TEST_extreme_55400,cluster_2061304035_245647208,141.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.363607,0.0
TEST_extreme_55400,cluster_2061304035_245647208,146.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.363607,0.0
TEST_extreme_55400,cluster_2061304035_245647208,151.0,0.0,3,65.96702293704733,0.0,0.0,0.0,0.0,0.0,0.0,8.371211,0.0
TEST_extreme_55400,cluster_2061304035_245647208,156.0,0.0,1,20.47809255904053,0.0,0.0,0.0,0.0,0.0,0.0,8.547714,0.0
TEST_extreme_55400,cluster_2061304035_245647208,161.0,0.0,2,30.22423958823279,0.0,0.0,0.0,0.0,0.0,0.0,12.679142,0.0
TEST_extreme_55400,cluster_2061304035_245647208,166.0,0.0,1,30.697536296178143,0.0,0.0,0.0,0.0,0.0,0.0,13.994936,0.0
TEST_extreme_55400,cluster_2061304035_245647208,171.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.363607,0.0
TEST_extreme_55400,cluster_2061304035_245647208,176.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.363607,0.0
TEST_extreme_55400,cluster_2061304035_245647208,181.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.363607,0.0
TEST_extreme_55400,cluster_2061304035_245647208,186.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.363607,0.0
TEST_extreme_55400,cluster_2061304035_245647208,191.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.363607,0.0
TEST_extreme_55400,cluster_2061304035_245647208,196.0,0.0,2,39.4875742458736,0.0,0.0,0.0,0.0,0.0,0.0,9.326783,0.0
TEST_extreme_55400,cluster_2061304035_245647208,201.0,0.0,2,29.846918302031067,0.0,0.0,0.0,0.0,0.0,0.0,9.828496,0.0
TEST_extreme_55400,cluster_2061304035_245647208,206.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.363607,0.0
TEST_extreme_55400,cluster_2061304035_245647208,211.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.363607,0.0
TEST_extreme_55400,cluster_2061304035_245647208,216.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.363607,0.0
TEST_extreme_55400,cluster_2061304035_245647208,221.0,0.0,1,46.13573113185427,0.0,0.0,0.0,0.0,0.0,5.0,15.257093,0.0
TEST_extreme_55400,cluster_2061304035_245647208,226.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.363607,0.0
TEST_extreme_55400,cluster_2061304035_245647208,231.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.363607,0.0
TEST_extreme_55400,cluster_2061304035_245647208,236.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.363607,0.0
TEST_extreme_55400,cluster_2061304035_245647208,241.0,0.0,2,93.79833937722115,0.0,0.0,0.0,0.0,0.0,5.0,34.423706,0.0
TEST_extreme_55400,cluster_2061304035_245647208,246.0,0.0,1,42.321601508131415,0.0,0.0,0.0,0.0,0.0,5.0,11.605194,0.0
TEST_extreme_55400,cluster_2061304035_245647208,251.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.363607,0.0
TEST_extreme_55400,cluster_2061304035_245647208,256.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.363607,0.0
TEST_extreme_55400,cluster_2061304035_245647208,261.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.363607,0.0
TEST_extreme_55400,cluster_2061304035_245647208,266.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.363607,0.0
TEST_extreme_55400,cluster_2061304035_245647208,271.0,0.0,1,53.97248469765923,0.0,0.0,0.0,0.0,0.0,0.0,2.1724977,0.0
TEST_extreme_55400,cluster_2061304035_245647208,276.0,5.0,1,0.0468604598501848,0.0,0.0,0.0,0.0,0.25,0.0,5.4441495,5.0
TEST_extreme_55400,cluster_2061304035_245647208,281.0,5.0,1,0.0,5.0,0.0,0.0,0.0,0.25,0.0,4.31049,5.0
TEST_extreme_55400,cluster_2061304035_245647208,286.0,5.0,1,0.0,5.0,5.0,0.0,0.0,0.25,0.0,4.31049,5.0
TEST_extreme_55400,cluster_2061304035_245647208,291.0,5.0,2,43.274707689063234,5.0,5.0,5.0,0.0,0.25,0.0,2.5575206,5.0
TEST_extreme_55400,cluster_2061304035_245647208,296.0,5.0,2,16.748174483288942,5.0,5.0,5.0,5.0,0.0,0.0,6.314038,5.0
TEST_extreme_55400,cluster_2061304035_245647208,301.0,5.0,1,0.0,5.0,5.0,5.0,5.0,0.0,0.0,5.867684,5.0
TEST_extreme_55400,cluster_2061304035_245647208,306.0,5.0,2,36.90273867610042,5.0,5.0,5.0,5.0,0.0,0.0,12.818425,5.0
TEST_extreme_55400,cluster_2061304035_245647208,311.0,5.0,1,0.0,5.0,5.0,5.0,5.0,0.0,0.0,5.867684,5.0
TEST_extreme_55400,cluster_2061304035_245647208,316.0,0.0,0,0.0,5.0,5.0,5.0,5.0,-0.25,0.0,5.3519025,0.0
TEST_extreme_55400,cluster_2061304035_245647208,321.0,0.0,0,0.0,0.0,5.0,5.0,5.0,-0.25,15.0,6.3771977,0.0
TEST_extreme_55400,cluster_2061304035_245647208,326.0,0.0,0,0.0,0.0,0.0,5.0,5.0,-0.25,35.0,6.3771977,0.0
TEST_extreme_55400,cluster_2061304035_245647208,331.0,0.0,3,62.864478165037504,0.0,0.0,0.0,5.0,-0.25,35.0,11.563694,0.0
TEST_extreme_55400,cluster_2061304035_245647208,336.0,0.0,2,28.41523199499842,0.0,0.0,0.0,0.0,0.0,35.0,20.044651,0.0
TEST_extreme_55400,cluster_2061304035_245647208,341.0,0.0,2,23.5408463406862,0.0,0.0,0.0,0.0,0.0,45.0,4.390688,0.0
TEST_extreme_55400,cluster_2061304035_245647208,346.0,0.0,1,84.86560034444264,0.0,0.0,0.0,0.0,0.0,30.0,9.950874,0.0
TEST_extreme_55400,cluster_2061304035_245647208,351.0,0.0,1,48.493332527650914,0.0,0.0,0.0,0.0,0.0,0.0,20.609566,0.0
TEST_extreme_55400,cluster_2061304035_245647208,356.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.363607,0.0
TEST_extreme_55400,cluster_2061304035_245647208,361.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.363607,0.0
TEST_extreme_55400,cluster_2061304035_245647208,366.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.363607,0.0
TEST_extreme_55400,cluster_2061304035_245647208,371.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.363607,0.0
TEST_extreme_55400,cluster_2061304035_245647208,376.0,0.0,3,35.098066468025166,0.0,0.0,0.0,0.0,0.0,0.0,17.3895,0.0
TEST_extreme_55400,cluster_2061304035_245647208,381.0,15.0,7,2.6237082534425573,0.0,0.0,0.0,0.0,0.75,0.0,2.2235491,15.0
TEST_extreme_55400,cluster_2061304035_245647208,386.0,35.0,7,0.0051021313949663,15.0,0.0,0.0,0.0,1.75,0.0,11.919001,35.0
TEST_extreme_55400,cluster_2061304035_245647208,391.0,35.0,7,0.0,35.0,15.0,0.0,0.0,1.75,0.0,9.22316,35.0
TEST_extreme_55400,cluster_2061304035_245647208,396.0,35.0,8,0.8555651157502617,35.0,35.0,15.0,0.0,1.75,0.0,12.756888,35.0
TEST_extreme_55400,cluster_2061304035_245647208,401.0,45.0,9,0.0241517493147106,35.0,35.0,35.0,15.0,1.5,0.0,18.985514,45.0
TEST_extreme_55400,cluster_2061304035_245647208,406.0,30.0,7,0.1045154241000337,45.0,35.0,35.0,35.0,-0.25,0.0,32.007786,30.0
TEST_extreme_55400,cluster_2061304035_245647208,411.0,0.0,5,20.53878437447133,30.0,45.0,35.0,35.0,-1.75,0.0,28.779152,0.0
TEST_extreme_55400,cluster_2061304035_245647208,416.0,0.0,0,0.0,0.0,30.0,45.0,35.0,-1.75,10.0,51.892853,0.0
TEST_extreme_55400,cluster_2061304035_245647208,421.0,0.0,1,38.935889842830434,0.0,0.0,30.0,45.0,-2.25,15.0,54.613274,0.0
TEST_extreme_55400,cluster_2061304035_245647208,426.0,0.0,2,26.917569394347552,0.0,0.0,0.0,30.0,-1.5,10.0,20.925161,0.0
TEST_extreme_55400,cluster_2061304035_245647208,431.0,0.0,3,51.27510105956725,0.0,0.0,0.0,0.0,0.0,25.0,21.04229,0.0
TEST_extreme_55400,cluster_2061304035_245647208,436.0,0.0,2,63.112046886312335,0.0,0.0,0.0,0.0,0.0,15.0,2.8011346,0.0
TEST_extreme_55400,cluster_2061304035_245647208,441.0,0.0,1,35.95785180099372,0.0,0.0,0.0,0.0,0.0,0.0,10.642577,0.0
TEST_extreme_55400,cluster_2061304035_245647208,446.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.363607,0.0
TEST_extreme_55400,cluster_2061304035_245647208,451.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.363607,0.0
TEST_extreme_55400,cluster_2061304035_245647208,456.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.363607,0.0
TEST_extreme_55400,cluster_2061304035_245647208,461.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.363607,0.0
TEST_extreme_55400,cluster_2061304035_245647208,466.0,0.0,3,53.337688321684766,0.0,0.0,0.0,0.0,0.0,0.0,7.233555,0.0
TEST_extreme_55400,cluster_2061304035_245647208,471.0,0.0,4,39.08693843156034,0.0,0.0,0.0,0.0,0.0,0.0,71.24565,0.0
TEST_extreme_55400,cluster_2061304035_245647208,476.0,10.0,3,6.938373029383602,0.0,0.0,0.0,0.0,0.5,0.0,2.8177,10.0
TEST_extreme_55400,cluster_2061304035_245647208,481.0,15.0,4,4.088135228778919,10.0,0.0,0.0,0.0,0.75,0.0,16.53383,15.0
TEST_extreme_55400,cluster_2061304035_245647208,486.0,10.0,5,4.440190115987384,15.0,10.0,0.0,0.0,0.5,0.0,15.239244,10.0
TEST_extreme_55400,cluster_2061304035_245647208,491.0,25.0,8,10.01441779136315,10.0,15.0,10.0,0.0,1.25,0.0,15.310667,25.0
TEST_extreme_55400,cluster_2061304035_245647208,496.0,15.0,5,6.409636991986645,25.0,10.0,15.0,10.0,0.25,0.0,12.570424,15.0
TEST_extreme_55400,cluster_2061304035_245647208,501.0,0.0,1,17.27191744719473,15.0,25.0,10.0,15.0,-0.75,10.0,15.210572,0.0
TEST_extreme_55400,cluster_2061304035_245647208,506.0,0.0,0,0.0,0.0,15.0,25.0,10.0,-0.5,30.0,9.414862,0.0
TEST_extreme_55400,cluster_2061304035_245647208,511.0,0.0,2,50.02282087448669,0.0,0.0,15.0,25.0,-1.25,35.0,7.161353,0.0
TEST_extreme_55400,cluster_2061304035_245647208,516.0,0.0,3,35.52884900989914,0.0,0.0,0.0,15.0,-0.75,40.0,26.016573,0.0
TEST_extreme_55400,cluster_2061304035_245647208,521.0,0.0,3,46.597967032741366,0.0,0.0,0.0,0.0,0.0,50.0,29.69524,0.0
TEST_extreme_55400,cluster_2061304035_245647208,526.0,0.0,2,16.938188175170982,0.0,0.0,0.0,0.0,0.0,40.0,5.1756797,0.0
TEST_extreme_55400,cluster_2061304035_245647208,531.0,0.0,3,19.3108832930824,0.0,0.0,0.0,0.0,0.0,0.0,19.455202,0.0
TEST_extreme_55400,cluster_2061304035_245647208,536.0,0.0,2,18.14525248555793,0.0,0.0,0.0,0.0,0.0,0.0,4.2283,0.0
TEST_extreme_55400,cluster_2061304035_245647208,541.0,0.0,1,57.4672003708434,0.0,0.0,0.0,0.0,0.0,0.0,3.3101542,0.0
TEST_extreme_55400,cluster_2061304035_245647208,546.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.363607,0.0
TEST_extreme_55400,cluster_2061304035_245647208,551.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.363607,0.0
TEST_extreme_55400,cluster_2061304035_245647208,556.0,0.0,3,43.12371135244013,0.0,0.0,0.0,0.0,0.0,0.0,22.408077,0.0
TEST_extreme_55400,cluster_2061304035_245647208,561.0,10.0,6,8.847711549560834,0.0,0.0,0.0,0.0,0.5,0.0,5.244246,10.0
TEST_extreme_55400,cluster_2061304035_245647208,566.0,30.0,7,2.764936069168015,10.0,0.0,0.0,0.0,1.5,0.0,16.285442,30.0
TEST_extreme_55400,cluster_2061304035_245647208,571.0,35.0,8,0.0927898512973142,30.0,10.0,0.0,0.0,1.75,0.0,10.517492,35.0
TEST_extreme_55400,cluster_2061304035_245647208,576.0,40.0,9,1.5006264815915298,35.0,30.0,10.0,0.0,2.0,0.0,6.9173594,40.0
TEST_extreme_55400,cluster_2061304035_245647208,581.0,50.0,11,3.108224974412045,40.0,35.0,30.0,10.0,2.0,5.0,21.4237,50.0
TEST_extreme_55400,cluster_2061304035_245647208,586.0,40.0,8,0.0017614067450524,50.0,40.0,35.0,30.0,0.5,5.0,20.214226,40.0
TEST_extreme_55400,cluster_2061304035_245647208,591.0,0.0,4,14.356201988943267,40.0,50.0,40.0,35.0,-1.75,15.0,31.406876,0.0
TEST_extreme_55400,cluster_2061304035_245647208,596.0,0.0,0,0.0,0.0,40.0,50.0,40.0,-2.0,25.0,56.90969,0.0
TEST_extreme_55400,cluster_2061304035_245647208,601.0,0.0,3,54.35410599796021,0.0,0.0,40.0,50.0,-2.5,25.0,13.618414,0.0
TEST_extreme_55400,cluster_2061304035_245647208,606.0,0.0,1,23.28699201387277,0.0,0.0,0.0,40.0,-2.0,25.0,38.934074,0.0
TEST_extreme_55400,cluster_2061304035_245647208,611.0,0.0,2,28.724511146795056,0.0,0.0,0.0,0.0,0.0,25.0,20.044651,0.0
TEST_extreme_55400,cluster_2061304035_245647208,616.0,0.0,2,25.779628194882907,0.0,0.0,0.0,0.0,0.0,15.0,11.514889,0.0
TEST_extreme_55400,cluster_2061304035_245647208,621.0,0.0,1,32.32303234892598,0.0,0.0,0.0,0.0,0.0,0.0,13.994936,0.0
TEST_extreme_55400,cluster_2061304035_245647208,626.0,0.0,2,26.329094071557925,0.0,0.0,0.0,0.0,0.0,5.0,9.839593,0.0
TEST_extreme_55400,cluster_2061304035_245647208,631.0,0.0,2,18.600937350357047,0.0,0.0,0.0,0.0,0.0,5.0,6.8728237,0.0
TEST_extreme_55400,cluster_2061304035_245647208,636.0,0.0,1,10.88605195095676,0.0,0.0,0.0,0.0,0.0,5.0,6.127261,0.0
TEST_extreme_55400,cluster_2061304035_245647208,641.0,5.0,1,0.0,0.0,0.0,0.0,0.0,0.25,5.0,4.31049,5.0
TEST_extreme_55400,cluster_2061304035_245647208,646.0,5.0,2,14.74552963102662,5.0,0.0,0.0,0.0,0.25,5.0,5.087813,5.0
TEST_extreme_55400,cluster_2061304035_245647208,651.0,15.0,7,8.922474739078083,5.0,5.0,0.0,0.0,0.75,5.0,10.6504545,15.0
TEST_extreme_55400,cluster_2061304035_245647208,656.0,25.0,5,0.000415463131352,15.0,5.0,5.0,0.0,1.25,5.0,3.7662957,25.0
TEST_extreme_55400,cluster_2061304035_245647208,661.0,25.0,5,0.0,25.0,15.0,5.0,5.0,1.0,0.0,6.2630777,25.0
TEST_extreme_55400,cluster_2061304035_245647208,666.0,25.0,5,0.0,25.0,25.0,15.0,5.0,1.0,0.0,10.002023,25.0
TEST_extreme_55400,cluster_2061304035_245647208,671.0,25.0,5,0.0,25.0,25.0,25.0,15.0,0.5,0.0,10.658655,25.0
TEST_extreme_55400,cluster_2061304035_245647208,676.0,15.0,3,0.0,25.0,25.0,25.0,25.0,-0.5,0.0,24.33503,15.0
TEST_extreme_55400,cluster_2061304035_245647208,681.0,0.0,3,28.48842199243457,15.0,25.0,25.0,25.0,-1.25,10.0,22.100147,0.0
TEST_extreme_55400,cluster_2061304035_245647208,686.0,5.0,3,13.391697365540278,0.0,15.0,25.0,25.0,-1.0,15.0,46.691242,5.0
TEST_extreme_55400,cluster_2061304035_245647208,691.0,5.0,2,24.0204126475895,5.0,0.0,15.0,25.0,-1.0,20.0,34.38321,5.0
TEST_extreme_55400,cluster_2061304035_245647208,696.0,5.0,3,39.995640084935104,5.0,5.0,0.0,15.0,-0.5,20.0,36.277122,5.0
TEST_extreme_55400,cluster_2061304035_245647208,701.0,5.0,2,8.439003350798018,5.0,5.0,5.0,0.0,0.25,20.0,7.8197083,5.0
TEST_extreme_55400,cluster_2061304035_245647208,706.0,5.0,1,0.0,5.0,5.0,5.0,5.0,0.0,10.0,5.867684,5.0
TEST_extreme_55400,cluster_2061304035_245647208,711.0,5.0,1,0.0,5.0,5.0,5.0,5.0,0.0,0.0,5.867684,5.0
TEST_extreme_55400,cluster_2061304035_245647208,716.0,5.0,1,0.0,5.0,5.0,5.0,5.0,0.0,0.0,5.867684,5.0
TEST_extreme_55400,cluster_2061304035_245647208,721.0,0.0,0,0.0,5.0,5.0,5.0,5.0,-0.25,0.0,5.3519025,0.0
TEST_extreme_55400,cluster_2061304035_245647208,726.0,0.0,0,0.0,0.0,5.0,5.0,5.0,-0.25,0.0,6.3771977,0.0
TEST_extreme_55400,cluster_2061304035_245647208,731.0,0.0,0,0.0,0.0,0.0,5.0,5.0,-0.25,0.0,6.3771977,0.0
TEST_extreme_55400,cluster_2061304035_245647208,736.0,0.0,4,42.35566049060199,0.0,0.0,0.0,5.0,-0.25,0.0,74.21942,0.0
TEST_extreme_55400,cluster_245647168_3238255150_3495323634,16.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.363607,0.0
TEST_extreme_55400,cluster_245647168_3238255150_3495323634,21.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.363607,0.0
TEST_extreme_55400,cluster_245647168_3238255150_3495323634,26.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.363607,0.0
TEST_extreme_55400,cluster_245647168_3238255150_3495323634,31.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.363607,0.0
TEST_extreme_55400,cluster_245647168_3238255150_3495323634,36.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.363607,0.0
TEST_extreme_55400,cluster_245647168_3238255150_3495323634,41.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.363607,0.0
TEST_extreme_55400,cluster_245647168_3238255150_3495323634,46.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.363607,0.0
TEST_extreme_55400,cluster_245647168_3238255150_3495323634,51.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.363607,0.0
TEST_extreme_55400,cluster_245647168_3238255150_3495323634,56.0,0.0,1,81.87166318505616,0.0,0.0,0.0,0.0,0.0,15.0,9.950874,0.0
TEST_extreme_55400,cluster_245647168_3238255150_3495323634,61.0,0.0,2,42.35221491357684,0.0,0.0,0.0,0.0,0.0,15.0,10.441654,0.0
TEST_extreme_55400,cluster_245647168_3238255150_3495323634,66.0,5.0,2,5.447210253990843,0.0,0.0,0.0,0.0,0.0,20.0,6.1448097,5.0
TEST_extreme_55400,cluster_245647168_3238255150_3495323634,71.0,5.0,3,22.554948537145087,5.0,0.0,0.0,0.0,0.0,30.0,22.594736,5.0
TEST_extreme_55400,cluster_245647168_3238255150_3495323634,76.0,10.0,3,0.1515795547367334,5.0,5.0,0.0,0.0,0.0,45.0,6.7175717,10.0
TEST_extreme_55400,cluster_245647168_3238255150_3495323634,81.0,15.0,4,14.785441444755064,10.0,5.0,5.0,0.0,0.0,60.0,16.274954,15.0
TEST_extreme_55400,cluster_245647168_3238255150_3495323634,86.0,15.0,4,6.517195022780907,15.0,10.0,5.0,5.0,0.0,70.0,15.361589,15.0
TEST_extreme_55400,cluster_245647168_3238255150_3495323634,91.0,5.0,1,0.0,15.0,15.0,10.0,5.0,0.0,75.0,6.508235,5.0
TEST_extreme_55400,cluster_245647168_3238255150_3495323634,96.0,0.0,1,24.03627167223051,5.0,15.0,15.0,10.0,0.0,80.0,11.446803,0.0
TEST_extreme_55400,cluster_245647168_3238255150_3495323634,101.0,5.0,3,56.425991850908765,0.0,5.0,15.0,15.0,0.0,60.0,12.421696,5.0
TEST_extreme_55400,cluster_245647168_3238255150_3495323634,106.0,5.0,2,32.14719659562573,5.0,0.0,5.0,15.0,0.0,65.0,19.851587,5.0
TEST_extreme_55400,cluster_245647168_3238255150_3495323634,111.0,5.0,3,13.02819241762459,5.0,5.0,0.0,5.0,0.0,85.0,12.4126005,5.0
TEST_extreme_55400,cluster_245647168_3238255150_3495323634,116.0,15.0,4,12.32018436076314,5.0,5.0,5.0,0.0,0.75,100.0,9.46374,15.0
TEST_extreme_55400,cluster_245647168_3238255150_3495323634,121.0,15.0,5,24.37839671805415,15.0,5.0,5.0,5.0,0.5,95.0,31.318281,15.0
TEST_extreme_55400,cluster_245647168_3238255150_3495323634,126.0,20.0,6,10.499450740163049,15.0,15.0,5.0,5.0,0.75,30.0,14.259055,20.0
TEST_extreme_55400,cluster_245647168_3238255150_3495323634,131.0,30.0,9,12.495999511559267,20.0,15.0,15.0,5.0,1.25,25.0,16.043335,30.0
TEST_extreme_55400,cluster_245647168_3238255150_3495323634,136.0,45.0,12,7.3324946382552465,30.0,20.0,15.0,15.0,1.5,25.0,31.412186,45.0
TEST_extreme_55400,cluster_245647168_3238255150_3495323634,141.0,60.0,14,5.189147125584769,45.0,30.0,20.0,15.0,2.25,40.0,25.897158,60.0
TEST_extreme_55400,cluster_245647168_3238255150_3495323634,146.0,70.0,16,7.097125705918696,60.0,45.0,30.0,20.0,2.5,40.0,28.548357,70.0
TEST_extreme_55400,cluster_245647168_3238255150_3495323634,151.0,75.0,17,2.139147210101736,70.0,60.0,45.0,30.0,2.25,40.0,25.03038,75.0
TEST_extreme_55400,cluster_245647168_3238255150_3495323634,156.0,80.0,17,0.3646425489527754,75.0,70.0,60.0,45.0,1.75,50.0,30.95709,80.0
TEST_extreme_55400,cluster_245647168_3238255150_3495323634,161.0,60.0,15,4.405934829336308,80.0,75.0,70.0,60.0,0.0,55.0,52.37969,60.0
TEST_extreme_55400,cluster_245647168_3238255150_3495323634,166.0,65.0,17,10.040214172032687,60.0,80.0,75.0,70.0,-0.25,60.0,64.31873,65.0
TEST_extreme_55400,cluster_245647168_3238255150_3495323634,171.0,85.0,21,8.47652455969058,65.0,60.0,80.0,75.0,0.5,60.0,36.679123,85.0
TEST_extreme_55400,cluster_245647168_3238255150_3495323634,176.0,100.0,24,5.007923093593617,85.0,65.0,60.0,80.0,1.0,70.0,36.24966,100.0
TEST_extreme_55400,cluster_245647168_3238255150_3495323634,181.0,95.0,25,8.854508885408508,100.0,85.0,65.0,60.0,1.75,75.0,23.513433,95.0
TEST_extreme_55400,cluster_245647168_3238255150_3495323634,186.0,30.0,25,7.720644741196621,95.0,100.0,85.0,65.0,-1.75,90.0,199.19656,30.0
TEST_extreme_55400,cluster_245647168_3238255150_3495323634,191.0,25.0,17,10.110536872256134,30.0,95.0,100.0,85.0,-3.0,90.0,33.906174,25.0
TEST_extreme_55400,cluster_245647168_3238255150_3495323634,196.0,25.0,11,13.571621787214044,25.0,30.0,95.0,100.0,-3.75,105.0,45.54991,25.0
TEST_extreme_55400,cluster_245647168_3238255150_3495323634,201.0,40.0,11,0.3360614912013532,25.0,25.0,30.0,95.0,-2.75,120.0,72.47627,40.0
TEST_extreme_55400,cluster_245647168_3238255150_3495323634,206.0,40.0,10,7.761642985115297,40.0,25.0,25.0,30.0,0.5,125.0,30.421595,40.0
TEST_extreme_55400,cluster_245647168_3238255150_3495323634,211.0,40.0,11,9.450299738809278,40.0,40.0,25.0,25.0,0.75,115.0,28.661037,40.0
TEST_extreme_55400,cluster_245647168_3238255150_3495323634,216.0,50.0,14,12.335612546266775,40.0,40.0,40.0,25.0,1.25,50.0,31.500082,50.0
TEST_extreme_55400,cluster_245647168_3238255150_3495323634,221.0,55.0,13,0.3939351794603053,50.0,40.0,40.0,40.0,0.75,40.0,36.46851,55.0
TEST_extreme_55400,cluster_245647168_3238255150_3495323634,226.0,60.0,13,4.206973560275623,55.0,50.0,40.0,40.0,1.0,30.0,39.804703,60.0
TEST_extreme_55400,cluster_245647168_3238255150_3495323634,231.0,60.0,14,0.6197772316525264,60.0,55.0,50.0,40.0,1.0,40.0,38.163616,60.0
TEST_extreme_55400,cluster_245647168_3238255150_3495323634,236.0,70.0,17,8.78240294159613,60.0,60.0,55.0,50.0,1.0,55.0,33.953304,70.0
TEST_extreme_55400,cluster_245647168_3238255150_3495323634,241.0,75.0,20,4.956187978920644,70.0,60.0,60.0,55.0,1.0,75.0,33.03151,75.0
TEST_extreme_55400,cluster_245647168_3238255150_3495323634,246.0,90.0,20,0.4744775239270569,75.0,70.0,60.0,60.0,1.5,80.0,33.131367,90.0
TEST_extreme_55400,cluster_245647168_3238255150_3495323634,251.0,90.0,20,2.0753117242362245,90.0,75.0,70.0,60.0,1.5,90.0,28.325079,90.0
TEST_extreme_55400,cluster_245647168_3238255150_3495323634,256.0,105.0,24,3.3341848922220656,90.0,90.0,75.0,70.0,1.75,85.0,84.81335,105.0
TEST_extreme_55400,cluster_245647168_3238255150_3495323634,261.0,120.0,26,3.062568782829704,105.0,90.0,90.0,75.0,2.25,85.0,71.006,120.0
TEST_extreme_55400,cluster_245647168_3238255150_3495323634,266.0,125.0,29,5.079161735082668,120.0,105.0,90.0,90.0,1.75,90.0,217.51476,125.0
TEST_extreme_55400,cluster_245647168_3238255150_3495323634,271.0,115.0,26,3.7041257050859735,125.0,120.0,105.0,90.0,1.25,95.0,85.64147,115.0
TEST_extreme_55400,cluster_245647168_3238255150_3495323634,276.0,50.0,23,5.569743491463067,115.0,125.0,120.0,105.0,-2.75,105.0,82.179634,50.0
TEST_extreme_55400,cluster_245647168_3238255150_3495323634,281.0,40.0,18,9.475722911888726,50.0,115.0,125.0,120.0,-4.0,95.0,29.248823,40.0
TEST_extreme_55400,cluster_245647168_3238255150_3495323634,286.0,30.0,15,13.215870325325875,40.0,50.0,115.0,125.0,-4.75,95.0,42.818035,30.0
TEST_extreme_55400,cluster_245647168_3238255150_3495323634,291.0,40.0,17,10.914897032736151,30.0,40.0,50.0,115.0,-3.75,105.0,41.243378,40.0
TEST_extreme_55400,cluster_245647168_3238255150_3495323634,296.0,55.0,16,1.445481985909589,40.0,30.0,40.0,50.0,0.25,115.0,30.808224,55.0
TEST_extreme_55400,cluster_245647168_3238255150_3495323634,301.0,75.0,17,4.173549166288102,55.0,40.0,30.0,40.0,1.75,100.0,33.099392,75.0
TEST_extreme_55400,cluster_245647168_3238255150_3495323634,306.0,80.0,18,0.1456432367908483,75.0,55.0,40.0,30.0,2.5,40.0,21.894938,80.0
TEST_extreme_55400,cluster_245647168_3238255150_3495323634,311.0,90.0,18,0.0002062883095486,80.0,75.0,55.0,40.0,2.5,15.0,26.616102,90.0
